,state,date,m50,cases,deaths,difference,new_cases
10466,New Hampshire,2021-01-05,2.984,47992,792,1.0,664.0
10467,New Hampshire,2021-01-06,3.8989999999999996,48838,816,1.0,846.0
10468,New Hampshire,2021-01-07,3.4330000000000003,49261,827,1.0,423.0
10469,New Hampshire,2021-01-15,5.879,55500,908,8.0,6239.0
10470,New Hampshire,2021-01-16,3.4210000000000003,55945,927,1.0,445.0
10471,New Hampshire,2021-01-17,3.34,56864,933,1.0,919.0
10472,New Hampshire,2021-01-18,5.138,57864,933,1.0,1000.0
10473,New Hampshire,2021-01-19,4.99,58709,938,1.0,845.0
10474,New Hampshire,2021-01-20,4.89,59437,950,1.0,728.0
10475,New Hampshire,2021-01-21,5.254,60294,962,1.0,857.0
10476,New Hampshire,2021-01-22,6.004,60951,971,1.0,657.0
10477,New Hampshire,2021-01-23,5.102,61576,981,1.0,625.0
10478,New Hampshire,2021-01-24,3.0610000000000004,62337,987,1.0,761.0
10479,New Hampshire,2021-01-25,4.7010000000000005,62768,990,1.0,431.0
10480,New Hampshire,2021-01-26,5.07,63172,994,1.0,404.0
10481,New Hampshire,2021-01-27,5.102,63563,1006,1.0,391.0
10482,New Hampshire,2021-01-28,4.92,64258,1022,1.0,695.0
10483,New Hampshire,2021-01-29,4.526,64838,1036,1.0,580.0
10484,New Hampshire,2021-01-30,4.122,65362,1042,1.0,524.0
10485,New Hampshire,2021-01-31,3.0039999999999996,65695,1057,1.0,333.0
10486,New Hampshire,2021-02-01,4.1819999999999995,66058,1059,1.0,363.0
10487,New Hampshire,2021-02-02,0.18,66384,1066,1.0,326.0
10488,New Hampshire,2021-02-03,5.506,66721,1076,1.0,337.0
10489,New Hampshire,2021-02-04,5.676,67117,1085,1.0,396.0
10490,New Hampshire,2021-02-05,5.778,67595,1091,1.0,478.0
10491,New Hampshire,2021-02-06,5.529,68061,1098,1.0,466.0
10492,New Hampshire,2021-02-07,2.385,68379,1104,1.0,318.0
10493,New Hampshire,2021-02-08,5.1579999999999995,68499,1106,1.0,120.0
10494,New Hampshire,2021-02-09,3.435,68918,1109,1.0,419.0
10495,New Hampshire,2021-02-10,5.651,69247,1116,1.0,329.0
10496,New Hampshire,2021-02-11,5.5889999999999995,69612,1117,1.0,365.0
10497,New Hampshire,2021-02-12,5.996,70072,1126,1.0,460.0
10498,New Hampshire,2021-02-13,4.788,70505,1130,1.0,433.0
10499,New Hampshire,2021-02-14,3.736,70785,1133,1.0,280.0
10500,New Hampshire,2021-02-15,4.788,71017,1135,1.0,232.0
10501,New Hampshire,2021-02-16,2.472,71215,1136,1.0,198.0
10502,New Hampshire,2021-02-17,6.372999999999999,71965,1148,1.0,750.0
10503,New Hampshire,2021-02-18,6.111000000000001,72399,1150,1.0,434.0
10504,New Hampshire,2021-02-19,5.3,72767,1152,1.0,368.0
10505,New Hampshire,2021-02-20,6.399,73161,1153,1.0,394.0
10506,New Hampshire,2021-02-21,5.225,73413,1154,1.0,252.0
10507,New Hampshire,2021-02-22,5.16,73665,1154,1.0,252.0
10508,New Hampshire,2021-02-23,6.672000000000001,73923,1155,1.0,258.0
10509,New Hampshire,2021-02-24,7.436,74258,1157,1.0,335.0
10510,New Hampshire,2021-02-25,7.6739999999999995,74568,1163,1.0,310.0
10511,New Hampshire,2021-02-26,8.052,74893,1167,1.0,325.0
10512,New Hampshire,2021-02-27,5.355,75166,1170,1.0,273.0
10513,New Hampshire,2021-02-28,5.7,75424,1170,1.0,258.0
10514,New Hampshire,2021-03-01,5.834,75588,1170,1.0,164.0
10515,New Hampshire,2021-03-02,5.832999999999999,75803,1170,1.0,215.0
10516,New Hampshire,2021-03-03,6.8420000000000005,75990,1175,1.0,187.0
10517,New Hampshire,2021-03-04,6.672000000000001,76178,1178,1.0,188.0
10518,New Hampshire,2021-03-05,7.947,76422,1178,1.0,244.0
10519,New Hampshire,2021-03-06,7.524,76695,1181,1.0,273.0
10520,New Hampshire,2021-03-07,5.862,76861,1184,1.0,166.0
10521,New Hampshire,2021-03-08,6.162999999999999,77060,1184,1.0,199.0
10522,New Hampshire,2021-03-09,6.63,77252,1185,1.0,192.0
10523,New Hampshire,2021-03-10,6.806,77463,1187,1.0,211.0
10524,New Hampshire,2021-03-11,7.017,77764,1191,1.0,301.0
10525,New Hampshire,2021-03-12,7.617000000000001,78074,1195,1.0,310.0
10526,New Hampshire,2021-03-13,6.505,78319,1199,1.0,245.0
10527,New Hampshire,2021-03-14,5.229,78615,1199,1.0,296.0
10528,New Hampshire,2021-03-15,5.803,78813,1199,1.0,198.0
10529,New Hampshire,2021-03-16,6.197,79070,1202,1.0,257.0
10530,New Hampshire,2021-03-17,6.832000000000001,79367,1202,1.0,297.0
10531,New Hampshire,2021-03-18,6.746,79702,1207,1.0,335.0
10532,New Hampshire,2021-03-19,8.111,79996,1213,1.0,294.0
10533,New Hampshire,2021-03-20,7.92,80316,1217,1.0,320.0
10534,New Hampshire,2021-03-21,6.7010000000000005,80543,1217,1.0,227.0
10535,New Hampshire,2021-03-22,7.03,80750,1217,1.0,207.0
10536,New Jersey,2020-03-04,7.152,1,0,-383.0,-80749.0
10537,New Jersey,2020-03-05,7.442,2,0,1.0,1.0
10538,New Jersey,2020-03-06,7.364,4,0,1.0,2.0
10539,New Jersey,2020-03-07,5.912000000000001,4,0,1.0,0.0
10540,New Jersey,2020-03-08,4.242,6,0,1.0,2.0
10541,New Jersey,2020-03-09,6.718,11,0,1.0,5.0
10542,New Jersey,2020-03-10,6.659,15,1,1.0,4.0
10543,New Jersey,2020-03-11,6.787999999999999,23,1,1.0,8.0
10544,New Jersey,2020-03-12,6.471,29,1,1.0,6.0
10545,New Jersey,2020-03-13,5.892,50,1,1.0,21.0
10546,New Jersey,2020-03-14,3.775,75,2,1.0,25.0
10547,New Jersey,2020-03-15,1.962,98,2,1.0,23.0
10548,New Jersey,2020-03-16,3.576,176,3,1.0,78.0
10549,New Jersey,2020-03-17,2.004,268,3,1.0,92.0
10550,New Jersey,2020-03-18,1.6159999999999999,427,5,1.0,159.0
10551,New Jersey,2020-03-19,1.349,735,9,1.0,308.0
10552,New Jersey,2020-03-20,2.26,896,11,1.0,161.0
10553,New Jersey,2020-03-21,0.36,1336,16,1.0,440.0
10554,New Jersey,2020-03-22,0.037000000000000005,1914,20,1.0,578.0
10555,New Jersey,2020-03-23,0.037000000000000005,2844,27,1.0,930.0
10556,New Jersey,2020-03-24,0.146,3675,44,1.0,831.0
10557,New Jersey,2020-03-25,0.045,4402,62,1.0,727.0
10558,New Jersey,2020-03-26,0.237,6876,82,1.0,2474.0
10559,New Jersey,2020-03-27,0.396,8825,108,1.0,1949.0
10560,New Jersey,2020-03-28,0.032,11124,140,1.0,2299.0
10561,New Jersey,2020-03-29,0.03,13386,161,1.0,2262.0
10562,New Jersey,2020-03-30,0.045,16636,199,1.0,3250.0
10563,New Jersey,2020-03-31,0.045,18696,267,1.0,2060.0
10564,New Jersey,2020-04-01,0.06,22255,355,1.0,3559.0
10565,New Jersey,2020-04-02,0.063,25590,539,1.0,3335.0
10566,New Jersey,2020-04-03,0.055999999999999994,29895,647,1.0,4305.0
10567,New Jersey,2020-04-04,0.052000000000000005,34124,847,1.0,4229.0
10568,New Jersey,2020-04-05,0.038,37505,917,1.0,3381.0
10569,New Jersey,2020-04-06,0.085,41090,1005,1.0,3585.0
10570,New Jersey,2020-04-07,0.091,44416,1232,1.0,3326.0
10571,New Jersey,2020-04-08,0.059000000000000004,47437,1504,1.0,3021.0
10572,New Jersey,2020-04-09,0.043,51027,1700,1.0,3590.0
10573,New Jersey,2020-04-10,0.051,54588,1932,1.0,3561.0
10574,New Jersey,2020-04-11,0.054000000000000006,58151,2183,1.0,3563.0
10575,New Jersey,2020-04-12,0.032,61850,2350,1.0,3699.0
10576,New Jersey,2020-04-13,0.03,64584,2443,1.0,2734.0
10577,New Jersey,2020-04-14,0.083,68824,2805,1.0,4240.0
10578,New Jersey,2020-04-15,0.068,71030,3156,1.0,2206.0
10579,New Jersey,2020-04-16,0.064,75317,3518,1.0,4287.0
10580,New Jersey,2020-04-17,0.152,78467,3840,1.0,3150.0
10581,New Jersey,2020-04-18,0.038,81420,4070,1.0,2953.0
10582,New Jersey,2020-04-19,0.040999999999999995,85301,4202,1.0,3881.0
10583,New Jersey,2020-04-21,0.096,92387,4753,2.0,7086.0
10584,New Jersey,2020-04-22,0.35700000000000004,95865,5063,1.0,3478.0
10585,New Jersey,2020-04-23,0.302,99989,5368,1.0,4124.0
10586,New Jersey,2020-04-24,0.11599999999999999,102196,5617,1.0,2207.0
10587,New Jersey,2020-04-25,0.408,105523,5863,1.0,3327.0
10588,New Jersey,2020-04-26,0.03,109038,5938,1.0,3515.0
10589,New Jersey,2020-04-27,0.10800000000000001,111188,6044,1.0,2150.0
10590,New Jersey,2020-04-28,0.688,113856,6442,1.0,2668.0
10591,New Jersey,2020-04-29,0.376,116264,6770,1.0,2408.0
10592,New Jersey,2020-04-30,0.084,118652,7228,1.0,2388.0
10593,New Jersey,2020-05-01,0.7959999999999999,121190,7538,1.0,2538.0
10594,New Jersey,2020-05-02,1.057,123717,7742,1.0,2527.0
10595,New Jersey,2020-05-03,0.518,126744,7871,1.0,3027.0
10596,New Jersey,2020-05-04,0.42,128269,7910,1.0,1525.0
10597,New Jersey,2020-05-05,0.691,130593,8244,1.0,2324.0
10598,New Jersey,2020-05-06,0.514,131890,8549,1.0,1297.0
10599,New Jersey,2020-05-07,0.52,133635,8801,1.0,1745.0
10600,New Jersey,2020-05-08,0.446,135454,8952,1.0,1819.0
10601,New Jersey,2020-05-09,0.21,137085,9116,1.0,1631.0
10602,New Jersey,2020-05-10,0.47,138532,9255,1.0,1447.0
10603,New Jersey,2020-05-11,0.067,139945,9310,1.0,1413.0
10604,New Jersey,2020-05-12,0.514,140743,9508,1.0,798.0
10605,New Jersey,2020-05-13,0.20199999999999999,141560,9702,1.0,817.0
10606,New Jersey,2020-05-14,0.3,142704,9946,1.0,1144.0
10607,New Jersey,2020-05-15,1.258,143905,10138,1.0,1201.0
10608,New Jersey,2020-05-16,1.3969999999999998,145089,10249,1.0,1184.0
10609,New Jersey,2020-05-17,0.58,146334,10356,1.0,1245.0
10610,New Jersey,2020-05-18,0.706,148039,10435,1.0,1705.0
10611,New Jersey,2020-05-19,0.486,149013,10586,1.0,974.0
10612,New Jersey,2020-05-20,1.314,150399,10747,1.0,1386.0
10613,New Jersey,2020-05-21,1.875,151472,10843,1.0,1073.0
10614,New Jersey,2020-05-22,2.162,152719,10985,1.0,1247.0
10615,New Jersey,2020-05-23,0.523,153104,11081,1.0,385.0
10616,New Jersey,2020-05-24,1.138,154154,11133,1.0,1050.0
10617,New Jersey,2020-05-25,0.6509999999999999,155092,11144,1.0,938.0
10618,New Jersey,2020-05-26,1.845,155764,11191,1.0,672.0
10619,New Jersey,2020-05-27,2.026,156628,11339,1.0,864.0
10620,New Jersey,2020-05-28,1.331,157815,11401,1.0,1187.0
10621,New Jersey,2020-05-30,1.328,159608,11634,2.0,1793.0
10622,New Jersey,2020-05-31,0.519,160445,11698,1.0,837.0
10623,New Jersey,2020-06-01,2.184,160918,11721,1.0,473.0
10624,New Jersey,2020-06-02,1.535,161545,11770,1.0,627.0
10625,New Jersey,2020-06-03,2.237,162068,11880,1.0,523.0
10626,New Jersey,2020-06-04,2.358,162530,11970,1.0,462.0
10627,New Jersey,2020-06-05,2.3930000000000002,163336,12049,1.0,806.0
10628,New Jersey,2020-06-06,2.362,163893,12106,1.0,557.0
10629,New Jersey,2020-06-07,1.618,164164,12176,1.0,271.0
10630,New Jersey,2020-06-08,2.7289999999999996,164497,12214,1.0,333.0
10631,New Jersey,2020-06-09,3.0980000000000003,164796,12303,1.0,299.0
10632,New Jersey,2020-06-10,2.602,165346,12377,1.0,550.0
10633,New Jersey,2020-06-11,2.195,165816,12443,1.0,470.0
10634,New Jersey,2020-06-12,2.778,166164,12489,1.0,348.0
10635,New Jersey,2020-06-13,2.745,166605,12589,1.0,441.0
10636,New Jersey,2020-06-14,1.284,166881,12625,1.0,276.0
10637,New Jersey,2020-06-15,1.983,167103,12676,1.0,222.0
10638,New Jersey,2020-06-16,2.642,167426,12727,1.0,323.0
10639,New Jersey,2020-06-17,3.174,167703,12769,1.0,277.0
10640,New Jersey,2020-06-18,3.06,168107,12800,1.0,404.0
10641,New Jersey,2020-06-19,3.545,168496,12835,1.0,389.0
10642,New Jersey,2020-06-20,2.56,168834,12857,1.0,338.0
10643,New Jersey,2020-06-21,2.1630000000000003,169142,12870,1.0,308.0
10644,New Jersey,2020-06-22,2.5580000000000003,169415,12895,1.0,273.0
10645,New Jersey,2020-06-23,3.568,169734,12949,1.0,319.0
10646,New Jersey,2020-06-24,3.1510000000000002,169892,12995,1.0,158.0
10647,New Jersey,2020-06-25,3.906,172050,14872,1.0,2158.0
10648,New Jersey,2020-06-26,4.096,172438,14914,1.0,388.0
10649,New Jersey,2020-06-27,3.102,172727,14948,1.0,289.0
10650,New Jersey,2020-06-28,2.142,173036,14975,1.0,309.0
10651,New Jersey,2020-06-29,3.105,173126,14992,1.0,90.0
10652,New Jersey,2020-06-30,3.8760000000000003,173521,15035,1.0,395.0
10653,New Jersey,2020-07-01,3.725,173782,15078,1.0,261.0
10654,New Jersey,2020-07-02,4.569,174212,15107,1.0,430.0
10655,New Jersey,2020-07-03,4.079,174598,15164,1.0,386.0
10656,New Jersey,2020-07-04,2.843,174889,15189,1.0,291.0
10657,New Jersey,2020-07-05,2.412,175258,15211,1.0,369.0
10658,New Jersey,2020-07-06,3.193,175467,15229,1.0,209.0
10659,New Jersey,2020-07-07,3.98,175734,15281,1.0,267.0
10660,New Jersey,2020-07-08,4.438,175986,15423,1.0,252.0
10661,New Jersey,2020-07-09,4.548,176217,15448,1.0,231.0
10662,New Jersey,2020-07-10,2.827,176575,15479,1.0,358.0
10663,New Jersey,2020-07-11,3.658,176906,15525,1.0,331.0
10664,New Jersey,2020-07-12,4.002,177245,15525,1.0,339.0
10665,New Jersey,2020-07-13,4.338,177469,15560,1.0,224.0
10666,New Jersey,2020-07-14,5.657,177862,15582,1.0,393.0
10667,New Jersey,2020-07-15,4.828,178252,15634,1.0,390.0
10668,New Jersey,2020-07-16,4.546,178475,15665,1.0,223.0
10669,New Jersey,2020-07-17,5.571000000000001,178525,15684,1.0,50.0
10670,New Jersey,2020-07-18,4.17,178788,15699,1.0,263.0
10671,New Jersey,2020-07-19,2.5540000000000003,178757,15706,1.0,-31.0
10672,New Jersey,2020-07-20,3.3280000000000003,178937,15715,1.0,180.0
10673,New Jersey,2020-07-21,3.73,179230,15737,1.0,293.0
10674,New Jersey,2020-07-22,3.444,179565,15707,1.0,335.0
10675,New Jersey,2020-07-23,3.383,179807,15730,1.0,242.0
10676,New Jersey,2020-07-24,3.938,180265,15765,1.0,458.0
10677,New Jersey,2020-07-25,3.3810000000000002,180778,15776,1.0,513.0
10678,New Jersey,2020-07-26,2.204,181283,15787,1.0,505.0
10679,New Jersey,2020-07-27,3.3939999999999997,181732,15804,1.0,449.0
10680,New Jersey,2020-07-28,3.611,182215,15825,1.0,483.0
10681,New Jersey,2020-07-29,3.505,182641,15798,1.0,426.0
10682,New Jersey,2020-07-30,3.5389999999999997,182845,15809,1.0,204.0
10683,New Jersey,2020-07-31,3.2880000000000003,183535,15819,1.0,690.0
10684,New Jersey,2020-08-01,3.486,183904,15830,1.0,369.0
10685,New Jersey,2020-08-02,1.171,184225,15836,1.0,321.0
10686,New Jersey,2020-08-03,2.728,184489,15846,1.0,264.0
10687,New Jersey,2020-08-04,1.536,184845,15857,1.0,356.0
10688,New Jersey,2020-08-05,4.196000000000001,185180,15842,1.0,335.0
10689,New Jersey,2020-08-06,3.623,185554,15849,1.0,374.0
10690,New Jersey,2020-08-07,3.673,185914,15860,1.0,360.0
10691,New Jersey,2020-08-08,3.8289999999999997,186282,15869,1.0,368.0
10692,New Jersey,2020-08-09,2.5540000000000003,186626,15874,1.0,344.0
10693,New Jersey,2020-08-10,3.92,186884,15878,1.0,258.0
10694,New Jersey,2020-08-11,4.101,187328,15890,1.0,444.0
10695,New Jersey,2020-08-12,3.432,187777,15885,1.0,449.0
10696,New Jersey,2020-08-13,3.55,188433,15893,1.0,656.0
10697,New Jersey,2020-08-14,4.268,189003,15903,1.0,570.0
10698,New Jersey,2020-08-15,4.651,189281,15910,1.0,278.0
10699,New Jersey,2020-08-16,1.147,189294,15912,1.0,13.0
10700,New Jersey,2020-08-17,3.389,189606,15916,1.0,312.0
10701,New Jersey,2020-08-18,4.047,189937,15925,1.0,331.0
10702,New Jersey,2020-08-19,3.554,190256,15926,1.0,319.0
10703,New Jersey,2020-08-20,4.668,190356,15932,1.0,100.0
10704,New Jersey,2020-08-21,5.403,190646,15941,1.0,290.0
10705,New Jersey,2020-08-22,4.458,191175,15943,1.0,529.0
10706,New Jersey,2020-08-23,2.742,191323,15946,1.0,148.0
10707,New Jersey,2020-08-24,4.138999999999999,191548,15946,1.0,225.0
10708,New Jersey,2020-08-25,4.542,191850,15953,1.0,302.0
10709,New Jersey,2020-08-26,4.81,192086,15914,1.0,236.0
10710,New Jersey,2020-08-27,4.268,192393,15921,1.0,307.0
10711,New Jersey,2020-08-28,4.6930000000000005,192751,15930,1.0,358.0
10712,New Jersey,2020-08-29,2.864,193100,15933,1.0,349.0
10713,New Jersey,2020-08-30,2.926,193391,15937,1.0,291.0
10714,New Jersey,2020-08-31,3.5469999999999997,193740,15945,1.0,349.0
10715,New Jersey,2020-09-01,3.9989999999999997,194070,15950,1.0,330.0
10716,New Jersey,2020-09-02,4.4030000000000005,194378,15964,1.0,308.0
10717,New Jersey,2020-09-03,4.456,194756,15971,1.0,378.0
10718,New Jersey,2020-09-04,4.878,195205,15978,1.0,449.0
10719,New Jersey,2020-09-05,3.885,195530,15985,1.0,325.0
10720,New Jersey,2020-09-06,3.179,195841,15989,1.0,311.0
10721,New Jersey,2020-09-07,2.895,196173,15991,1.0,332.0
10722,New Jersey,2020-09-08,3.657,196450,15996,1.0,277.0
10723,New Jersey,2020-09-09,3.758,196779,16009,1.0,329.0
10724,New Jersey,2020-09-10,3.2489999999999997,197203,16014,1.0,424.0
10725,New Jersey,2020-09-11,4.492,197677,16023,1.0,474.0
10726,New Jersey,2020-09-12,4.363,198126,16027,1.0,449.0
10727,New Jersey,2020-09-13,2.795,198423,16031,1.0,297.0
10728,New Jersey,2020-09-14,3.602,198757,16034,1.0,334.0
10729,New Jersey,2020-09-15,3.466,199193,16043,1.0,436.0
10730,New Jersey,2020-09-16,4.173,199583,16054,1.0,390.0
10731,New Jersey,2020-09-17,4.166,200152,16057,1.0,569.0
10732,New Jersey,2020-09-18,4.977,200639,16061,1.0,487.0
10733,New Jersey,2020-09-19,4.572,201100,16064,1.0,461.0
10734,New Jersey,2020-09-20,3.062,201553,16067,1.0,453.0
10735,New Jersey,2020-09-21,3.2,201945,16069,1.0,392.0
10736,New Jersey,2020-09-22,3.444,202371,16076,1.0,426.0
10737,New Jersey,2020-09-23,3.96,202779,16082,1.0,408.0
10738,New Jersey,2020-09-24,4.156000000000001,203343,16091,1.0,564.0
10739,New Jersey,2020-09-25,4.755,203891,16097,1.0,548.0
10740,New Jersey,2020-09-26,4.718999999999999,204641,16103,1.0,750.0
10741,New Jersey,2020-09-27,3.193,205339,16106,1.0,698.0
10742,New Jersey,2020-09-28,3.826,205898,16107,1.0,559.0
10743,New Jersey,2020-09-29,3.918,206354,16117,1.0,456.0
10744,New Jersey,2020-09-30,4.754,207062,16122,1.0,708.0
10745,New Jersey,2020-10-01,5.218999999999999,207676,16127,1.0,614.0
10746,New Jersey,2020-10-02,5.121,208416,16131,1.0,740.0
10747,New Jersey,2020-10-03,4.787,209363,16135,1.0,947.0
10748,New Jersey,2020-10-04,3.085,209989,16136,1.0,626.0
10749,New Jersey,2020-10-05,3.052,210500,16138,1.0,511.0
10750,New Jersey,2020-10-06,4.146,211129,16147,1.0,629.0
10751,New Jersey,2020-10-07,4.245,211638,16152,1.0,509.0
10752,New Jersey,2020-10-09,4.346,213801,16164,2.0,2163.0
10753,New Jersey,2020-10-10,4.919,214665,16171,1.0,864.0
10754,New Jersey,2020-10-11,2.887,215416,16174,1.0,751.0
10755,New Jersey,2020-10-12,2.461,215885,16175,1.0,469.0
10756,New Jersey,2020-10-13,3.58,216873,16182,1.0,988.0
10757,New Jersey,2020-10-14,4.334,217812,16191,1.0,939.0
10758,New Jersey,2020-10-15,4.692,218783,16197,1.0,971.0
10759,New Jersey,2020-10-16,4.223,219593,16202,1.0,810.0
10760,New Jersey,2020-10-17,5.155,220527,16204,1.0,934.0
10761,New Jersey,2020-10-18,3.338,221802,16211,1.0,1275.0
10762,New Jersey,2020-10-19,3.946,222994,16214,1.0,1192.0
10763,New Jersey,2020-10-20,4.23,223982,16227,1.0,988.0
10764,New Jersey,2020-10-21,4.295,225012,16245,1.0,1030.0
10765,New Jersey,2020-10-22,4.183,226174,16263,1.0,1162.0
10766,New Jersey,2020-10-23,4.973,227219,16273,1.0,1045.0
10767,New Jersey,2020-10-24,4.585,229128,16281,1.0,1909.0
10768,New Jersey,2020-10-25,2.202,230257,16285,1.0,1129.0
10769,New Jersey,2020-10-26,3.11,231473,16292,1.0,1216.0
10770,New Jersey,2020-10-27,3.698,233120,16306,1.0,1647.0
10771,New Jersey,2020-10-28,3.807,234790,16324,1.0,1670.0
10772,New Jersey,2020-10-29,3.0039999999999996,236340,16332,1.0,1550.0
10773,New Jersey,2020-10-30,4.102,238316,16339,1.0,1976.0
10774,New Jersey,2020-10-31,3.4819999999999998,239679,16350,1.0,1363.0
10775,New Jersey,2020-11-01,1.422,241422,16354,1.0,1743.0
10776,New Jersey,2020-11-02,3.258,242790,16357,1.0,1368.0
10777,New Jersey,2020-11-03,3.3789999999999996,244614,16371,1.0,1824.0
10778,New Jersey,2020-11-04,4.008,247057,16391,1.0,2443.0
10779,New Jersey,2020-11-05,3.863,249019,16403,1.0,1962.0
10780,New Jersey,2020-11-06,4.37,251180,16416,1.0,2161.0
10781,New Jersey,2020-11-07,4.118,254382,16425,1.0,3202.0
10782,New Jersey,2020-11-08,2.7969999999999997,256395,16429,1.0,2013.0
10783,New Jersey,2020-11-09,3.093,258453,16440,1.0,2058.0
10784,New Jersey,2020-11-10,4.283,262230,16461,1.0,3777.0
10785,New Jersey,2020-11-11,3.3960000000000004,265295,16476,1.0,3065.0
10786,New Jersey,2020-11-12,3.127,268787,16495,1.0,3492.0
10787,New Jersey,2020-11-13,3.91,272184,16522,1.0,3397.0
10788,New Jersey,2020-11-14,3.9819999999999998,276537,16548,1.0,4353.0
10789,New Jersey,2020-11-15,2.148,281075,16566,1.0,4538.0
10790,New Jersey,2020-11-16,3.068,283294,16580,1.0,2219.0
10791,New Jersey,2020-11-17,3.509,287320,16618,1.0,4026.0
10792,New Jersey,2020-11-18,3.7739999999999996,291374,16655,1.0,4054.0
10793,New Jersey,2020-11-19,4.113,295556,16689,1.0,4182.0
10794,New Jersey,2020-11-20,4.613,299182,16712,1.0,3626.0
10795,New Jersey,2020-11-21,4.242,303851,16746,1.0,4669.0
10796,New Jersey,2020-11-22,2.2569999999999997,307819,16761,1.0,3968.0
10797,New Jersey,2020-11-23,3.008,311400,16772,1.0,3581.0
10798,New Jersey,2020-11-24,3.6319999999999997,315675,16819,1.0,4275.0
10799,New Jersey,2020-11-25,3.7430000000000003,319734,16886,1.0,4059.0
10800,New Jersey,2020-11-26,0.965,324207,16925,1.0,4473.0
10801,New Jersey,2020-11-27,2.799,328302,16942,1.0,4095.0
10802,New Jersey,2020-11-28,3.216,332104,16965,1.0,3802.0
10803,New Jersey,2020-11-29,1.857,335943,16978,1.0,3839.0
10804,New Jersey,2020-11-30,1.949,339133,16993,1.0,3190.0
10805,New Jersey,2020-12-01,3.14,343739,17083,1.0,4606.0
10806,New Jersey,2020-12-02,3.112,348042,17145,1.0,4303.0
10807,New Jersey,2020-12-03,3.495,352835,17209,1.0,4793.0
10808,New Jersey,2020-12-04,3.9130000000000003,358498,17255,1.0,5663.0
10809,New Jersey,2020-12-05,3.03,363822,17306,1.0,5324.0
10810,New Jersey,2020-12-06,1.9580000000000002,369852,17321,1.0,6030.0
10811,New Jersey,2020-12-07,2.7939999999999996,373415,17336,1.0,3563.0
10812,New Jersey,2020-12-08,3.408,378891,17426,1.0,5476.0
10813,New Jersey,2020-12-09,2.377,383354,17542,1.0,4463.0
10814,New Jersey,2020-12-10,2.381,388474,17608,1.0,5120.0
10815,New Jersey,2020-12-19,3.492,429325,18173,9.0,40851.0
10816,New Jersey,2020-12-20,2.658,434500,18194,1.0,5175.0
10817,New Jersey,2020-12-21,4.203,437671,18223,1.0,3171.0
10818,New Jersey,2020-12-22,3.963,442274,18326,1.0,4603.0
10819,New Jersey,2020-12-23,4.348,447083,18466,1.0,4809.0
10820,New Jersey,2020-12-24,3.656,451787,18544,1.0,4704.0
10821,New Jersey,2020-12-25,0.249,456847,18595,1.0,5060.0
10822,New Jersey,2020-12-26,2.51,460846,18613,1.0,3999.0
10823,New Jersey,2020-12-27,1.8869999999999998,463166,18630,1.0,2320.0
10824,New Jersey,2020-12-28,3.625,465910,18651,1.0,2744.0
10825,New Jersey,2020-12-29,3.76,469567,18777,1.0,3657.0
10826,New Jersey,2020-12-30,4.107,474285,18952,1.0,4718.0
10827,New Jersey,2020-12-31,3.3080000000000003,479381,19042,1.0,5096.0
10828,New Jersey,2021-01-01,1.253,484882,19160,1.0,5501.0
10829,New Jersey,2021-01-02,3.1039999999999996,490393,19187,1.0,5511.0
10830,New Jersey,2021-01-03,0.932,494063,19208,1.0,3670.0
10831,New Jersey,2021-01-04,2.173,545155,19244,1.0,51092.0
10832,New Jersey,2021-01-05,1.818,551419,19382,1.0,6264.0
10833,New Jersey,2021-01-06,2.6460000000000004,557271,19523,1.0,5852.0
10834,New Jersey,2021-01-07,1.886,564750,19646,1.0,7479.0
10835,New Jersey,2021-01-15,3.76,616086,20320,8.0,51336.0
10836,New Jersey,2021-01-16,3.4989999999999997,622085,20414,1.0,5999.0
10837,New Jersey,2021-01-17,2.276,627221,20439,1.0,5136.0
10838,New Jersey,2021-01-18,3.318,631074,20458,1.0,3853.0
10839,New Jersey,2021-01-19,3.0989999999999998,635701,20512,1.0,4627.0
10840,New Jersey,2021-01-20,3.08,641140,20667,1.0,5439.0
10841,New Jersey,2021-01-21,3.545,646188,20760,1.0,5048.0
10842,New Jersey,2021-01-22,3.8930000000000002,650388,20875,1.0,4200.0
10843,New Jersey,2021-01-23,3.725,657536,20934,1.0,7148.0
10844,New Jersey,2021-01-24,2.11,662808,20951,1.0,5272.0
10845,New Jersey,2021-01-25,2.717,666951,20972,1.0,4143.0
10846,New Jersey,2021-01-26,2.0869999999999997,671727,21105,1.0,4776.0
10847,New Jersey,2021-01-27,3.338,676537,21234,1.0,4810.0
10848,New Jersey,2021-01-28,2.886,681283,21301,1.0,4746.0
10849,New Jersey,2021-01-29,2.845,687269,21383,1.0,5986.0
10850,New Jersey,2021-01-30,3.3169999999999997,692543,21455,1.0,5274.0
10851,New Jersey,2021-01-31,1.472,696831,21484,1.0,4288.0
10852,New Jersey,2021-02-01,0.025,700346,21513,1.0,3515.0
10853,New Jersey,2021-02-02,0.040999999999999995,703496,21584,1.0,3150.0
10854,New Jersey,2021-02-03,2.569,705807,21693,1.0,2311.0
10855,New Jersey,2021-02-04,3.4139999999999997,709096,21793,1.0,3289.0
10856,New Jersey,2021-02-05,3.997,713324,21886,1.0,4228.0
10857,New Jersey,2021-02-06,4.164,717834,21964,1.0,4510.0
10858,New Jersey,2021-02-07,0.057,722166,21989,1.0,4332.0
